id,city_id,city_name,state,clinical,clinical_sus,icu,icu_sus,kind,organization
2381125,241410,Tenente Ananias,RN,24,24,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2381168,240725,Major Sales,RN,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2381184,241250,São Miguel,RN,15,15,0,0,UNIDADE MISTA,ASSOCIACAO PRIVADA
2381206,241250,São Miguel,RN,44,44,0,0,UNIDADE MISTA,MUNICIPIO
2381303,240060,Almino Afonso,RN,38,38,0,0,HOSPITAL GERAL,MUNICIPIO
2381664,520480,Campo Alegre de Goiás,GO,18,18,0,0,HOSPITAL GERAL,MUNICIPIO
2381737,522130,Três Ranchos,GO,6,6,0,0,UNIDADE MISTA,MUNICIPIO
2381834,520680,Damolândia,GO,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2381877,521500,Nova Veneza,GO,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2381885,520320,Barro Alto,GO,16,16,1,1,HOSPITAL GERAL,MUNICIPIO
2381958,521390,Mossâmedes,GO,17,17,0,0,HOSPITAL GERAL,MUNICIPIO
2381966,520235,Arenópolis,GO,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2381974,520090,Amorinópolis,GO,10,10,0,0,HOSPITAL GERAL,MUNICIPIO
2381990,520170,Aragarças,GO,37,37,0,0,HOSPITAL GERAL,MUNICIPIO
2382032,520710,Diorama,GO,12,12,0,0,HOSPITAL GERAL,MUNICIPIO
2382148,521600,Panamá,GO,9,9,0,0,UNIDADE MISTA,MUNICIPIO
2382164,520570,Córrego do Ouro,GO,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2382237,521520,Novo Brasil,GO,7,7,0,0,HOSPITAL GERAL,MUNICIPIO
2382369,520215,Araguapaz,GO,8,8,0,0,HOSPITAL GERAL,MUNICIPIO
2382377,520380,Britânia,GO,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2382415,520960,Heitoraí,GO,15,15,0,0,HOSPITAL GERAL,MUNICIPIO
2382431,522020,São Miguel do Araguaia,GO,28,28,1,1,HOSPITAL GERAL,MUNICIPIO
2382466,521380,Morrinhos,GO,36,36,5,5,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2382474,522010,São Luís de Montes Belos,GO,42,42,2,2,HOSPITAL GERAL,MUNICIPIO
2382490,521710,Piracanjuba,GO,29,29,2,2,HOSPITAL GERAL,MUNICIPIO
2382644,521200,Jaupaci,GO,5,5,0,0,HOSPITAL GERAL,MUNICIPIO
2382687,521720,Piranhas,GO,22,22,2,2,HOSPITAL GERAL,MUNICIPIO
2382709,520530,Cavalcante,GO,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2382792,521830,Posse,GO,38,38,0,0,HOSPITAL GERAL,MUNICIPIO
2382911,520810,Formoso,GO,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2382938,521410,Mutunópolis,GO,17,17,0,0,HOSPITAL GERAL,MUNICIPIO
2383012,522040,São Simão,GO,43,43,2,2,HOSPITAL GERAL,MUNICIPIO
2383098,520650,Cromínia,GO,10,10,0,0,HOSPITAL GERAL,MUNICIPIO
2383209,521930,Santa Helena de Goiás,GO,29,29,0,0,HOSPITAL GERAL,MUNICIPIO
2383233,520490,Campos Belos,GO,22,22,0,0,HOSPITAL GERAL,MUNICIPIO
2383322,520750,Estrela do Norte,GO,18,18,0,0,HOSPITAL GERAL,MUNICIPIO
2383381,522000,São João D'aliança,GO,21,21,0,0,HOSPITAL GERAL,MUNICIPIO
2383489,520430,Caçu,GO,24,24,0,0,HOSPITAL GERAL,MUNICIPIO
2383578,521630,Paranaiguara,GO,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2383586,520465,Campinaçu,GO,16,16,1,1,HOSPITAL GERAL,MUNICIPIO
2383691,522205,Vicentinópolis,GO,12,12,0,0,HOSPITAL GERAL,MUNICIPIO
2383896,520620,Cristalina,GO,37,37,3,3,HOSPITAL GERAL,MUNICIPIO
2383942,521770,Pontalina,GO,16,16,1,1,HOSPITAL GERAL,MUNICIPIO
2383985,521370,Montes Claros de Goiás,GO,18,18,0,0,HOSPITAL GERAL,MUNICIPIO
2384035,521950,Santa Rosa de Goiás,GO,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2384086,520470,Campinorte,GO,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2384256,521295,Matrinchã,GO,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2384272,410690,Curitiba,PR,37,24,0,0,HOSPITAL ESPECIALIZADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
2384299,410690,Curitiba,PR,449,449,113,113,HOSPITAL GERAL,AUTARQUIA FEDERAL
2384582,292740,Salvador,BA,55,0,30,10,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2385171,291480,Itabuna,BA,188,188,11,11,HOSPITAL GERAL,FUNDACAO MUNICIPAL
2385880,420730,Imbituba,SC,55,48,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2386038,421490,Rio Fortuna,SC,26,22,0,0,HOSPITAL GERAL,FUNDACAO PRIVADA
2386305,290420,Botuporã,BA,12,12,0,0,HOSPITAL GERAL,MUNICIPIO
2386569,290460,Brumado,BA,86,86,20,10,HOSPITAL GERAL,MUNICIPIO
2386674,290475,Buritirama,BA,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2386739,290480,Caatiba,BA,12,12,0,0,HOSPITAL GERAL,MUNICIPIO
2386836,290485,Cabaceiras Do Paraguaçu,BA,4,4,0,0,UNIDADE MISTA,MUNICIPIO
2386879,290490,Cachoeira,BA,72,72,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2387042,290500,Caculé,BA,46,44,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2387131,290530,Cafarnaum,BA,26,26,0,0,HOSPITAL GERAL,MUNICIPIO
2387263,290620,Canarana,BA,30,30,0,0,UNIDADE MISTA,MUNICIPIO
2387514,290580,Camamu,BA,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2387581,290650,Candeias,BA,24,24,0,0,HOSPITAL GERAL,MUNICIPIO
2387700,290670,Cândido Sales,BA,37,37,0,0,HOSPITAL GERAL,MUNICIPIO
2387727,290687,Capim Grosso,BA,49,49,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2388057,290570,Camaçari,BA,90,90,25,25,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2388073,290570,Camaçari,BA,14,0,0,0,UNIDADE MISTA,SOCIEDADE EMPRESARIA LIMITADA
2388634,290750,Catu,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2388642,290750,Catu,BA,9,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2388685,290750,Catu,BA,39,39,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2388928,290720,Casa Nova,BA,33,33,0,0,HOSPITAL GERAL,MUNICIPIO
2389215,240800,Mossoró,RN,70,70,0,0,HOSPITAL ESPECIALIZADO,MUNICIPIO
2389398,290760,Central,BA,36,36,0,0,HOSPITAL GERAL,MUNICIPIO
2389584,290810,Cocos,BA,24,24,1,1,"CENTRAL DE NOTIFICACAO,CAPTACAO E DISTRIB DE ORGAOS ESTADUAL",MUNICIPIO
2389592,290830,Conceição Do Almeida,BA,24,24,0,0,HOSPITAL GERAL,MUNICIPIO
2389738,292740,Salvador,BA,89,5,34,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2389746,292740,Salvador,BA,123,0,50,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2390043,290980,Cruz Das Almas,BA,49,49,5,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2390078,291880,Laje,BA,36,36,1,1,HOSPITAL GERAL,MUNICIPIO
2390647,510300,Chapada dos Guimarães,MT,2,2,0,0,HOSPITAL GERAL,MUNICIPIO
2390868,510840,Várzea Grande,MT,39,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2391163,510385,Gaúcha do Norte,MT,15,15,0,0,HOSPITAL GERAL,MUNICIPIO
2391171,510780,Santo Antônio do Leverger,MT,20,20,1,1,HOSPITAL GERAL,MUNICIPIO
2391392,510160,Barão de Melgaço,MT,9,9,1,1,HOSPITAL GERAL,MUNICIPIO
2391449,510650,Poconé,MT,52,47,2,2,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2391503,510840,Várzea Grande,MT,29,0,2,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2391570,510840,Várzea Grande,MT,51,0,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2391635,510840,Várzea Grande,MT,144,144,24,24,HOSPITAL GERAL,MUNICIPIO
2391724,510560,Matupá,MT,18,18,1,1,HOSPITAL GERAL,MUNICIPIO
2391791,510560,Matupá,MT,13,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2391996,510805,Terra Nova do Norte,MT,30,30,1,1,UNIDADE MISTA,MUNICIPIO
2392046,510410,Guarantã do Norte,MT,29,29,1,1,HOSPITAL GERAL,MUNICIPIO
2392097,510320,Colíder,MT,1,1,0,0,UNIDADE MISTA,MUNICIPIO
2392380,510320,Colíder,MT,24,19,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2392399,510320,Colíder,MT,23,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2392410,510320,Colíder,MT,49,49,18,8,HOSPITAL GERAL,ESTADO OU DISTRITO FEDERAL
2392704,510510,Juara,MT,26,26,1,1,HOSPITAL GERAL,MUNICIPIO
2392720,510627,Novo Horizonte do Norte,MT,11,11,1,1,HOSPITAL GERAL,MUNICIPIO
2392801,510794,Tabaporã,MT,10,10,1,1,HOSPITAL GERAL,MUNICIPIO
2392887,510510,Juara,MT,15,1,1,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2392895,510517,Juruena,MT,13,13,1,1,HOSPITAL GERAL,MUNICIPIO
2392968,510337,Cotriguaçu,MT,27,27,1,1,HOSPITAL GERAL,MUNICIPIO
2393395,510515,Juína,MT,37,0,10,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2393506,510340,Cuiabá,MT,9,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2393565,510340,Cuiabá,MT,48,12,26,4,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2394189,510775,Salto do Céu,MT,11,11,0,0,HOSPITAL GERAL,MUNICIPIO
2394324,510268,Campos de Júlio,MT,14,14,1,1,HOSPITAL GERAL,MUNICIPIO
2394545,510675,Pontes e Lacerda,MT,9,0,1,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2394723,510500,Jauru,MT,33,28,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2394782,510720,Rio Branco,MT,15,15,0,0,HOSPITAL GERAL,MUNICIPIO
2395037,510250,Cáceres,MT,92,58,30,10,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2395266,510562,Mirassol d'Oeste,MT,34,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2395274,510330,Comodoro,MT,34,26,0,0,HOSPITAL GERAL,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
2395398,510390,General Carneiro,MT,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2395428,510625,Nova Xavantina,MT,28,28,0,0,HOSPITAL GERAL,MUNICIPIO
2395452,510719,Ribeirãozinho,MT,11,11,0,0,HOSPITAL GERAL,MUNICIPIO
2395479,510260,Campinápolis,MT,15,15,0,0,HOSPITAL GERAL,FUNDACAO MUNICIPAL
2395509,510628,Novo São Joaquim,MT,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2395584,510820,Torixoréu,MT,19,18,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2395592,510670,Ponte Branca,MT,15,15,0,0,HOSPITAL GERAL,MUNICIPIO
2395886,510180,Barra do Garças,MT,66,66,17,17,HOSPITAL GERAL,MUNICIPIO
2395908,510180,Barra do Garças,MT,27,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2395916,510460,Itiquira,MT,18,18,1,1,HOSPITAL GERAL,MUNICIPIO
2396092,510520,Juscimeira,MT,16,14,0,0,HOSPITAL GERAL,MUNICIPIO
2396106,510267,Campo Verde,MT,26,22,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2396211,510267,Campo Verde,MT,21,0,0,0,HOSPITAL GERAL,EMPRESARIO (INDIVIDUAL)
2396343,510360,Dom Aquino,MT,16,12,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2396424,510760,Rondonópolis,MT,82,82,0,0,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2396866,510760,Rondonópolis,MT,121,83,64,51,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2396963,510030,Alto Araguaia,MT,18,0,0,0,HOSPITAL GERAL,FUNDACAO PRIVADA
2396971,510030,Alto Araguaia,MT,31,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2396998,510030,Alto Araguaia,MT,30,30,0,0,HOSPITAL GERAL,MUNICIPIO
2397056,510060,Alto Taquari,MT,22,18,1,1,HOSPITAL GERAL,FUNDACAO MUNICIPAL
2397269,510480,Jaciara,MT,20,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2397463,510704,Primavera do Leste,MT,37,23,1,1,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2397501,510810,Tesouro,MT,13,13,1,1,HOSPITAL GERAL,MUNICIPIO
2397609,510420,Guiratinga,MT,16,13,1,1,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2397676,510704,Primavera do Leste,MT,30,20,16,13,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2397684,510700,Poxoréo,MT,75,58,2,2,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2398125,510350,Diamantino,MT,40,31,2,2,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2398400,510800,Tapurah,MT,18,18,1,1,HOSPITAL GERAL,MUNICIPIO
2398443,510305,Claudia,MT,18,10,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2398680,510622,Nova Mutum,MT,29,20,3,2,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2399067,250750,João Pessoa,PB,72,72,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2399113,250750,João Pessoa,PB,160,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES PURA
2399237,250750,João Pessoa,PB,107,50,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2399318,250750,João Pessoa,PB,54,54,11,7,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2399555,250750,João Pessoa,PB,101,101,25,25,HOSPITAL GERAL,MUNICIPIO
2399628,250750,João Pessoa,PB,174,170,12,12,HOSPITAL GERAL,MUNICIPIO
2399636,250750,João Pessoa,PB,60,60,11,11,HOSPITAL ESPECIALIZADO,MUNICIPIO
2399644,250750,João Pessoa,PB,37,37,57,54,HOSPITAL ESPECIALIZADO,AUTARQUIA MUNICIPAL
2399717,250750,João Pessoa,PB,142,142,6,6,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2399741,250750,João Pessoa,PB,104,83,18,18,HOSPITAL ESPECIALIZADO,FUNDACAO PRIVADA
2399776,250750,João Pessoa,PB,124,109,21,19,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2399873,250750,João Pessoa,PB,12,12,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2400006,250750,João Pessoa,PB,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
2400243,250750,João Pessoa,PB,139,139,60,40,HOSPITAL GERAL,EMPRESA PUBLICA
2400324,250750,João Pessoa,PB,114,114,24,24,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2400693,291800,Jequié,BA,200,200,39,39,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2400901,290990,Curaçá,BA,21,21,0,0,HOSPITAL GERAL,MUNICIPIO
2401231,291070,Euclides Da Cunha,BA,41,41,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2401665,291085,Filadélfia,BA,25,25,0,0,HOSPITAL GERAL,MUNICIPIO
2402025,291080,Feira De Santana,BA,9,9,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2402041,291080,Feira De Santana,BA,2,2,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2402076,293330,Vitória Da Conquista,BA,254,254,81,69,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2402084,293330,Vitória Da Conquista,BA,32,0,8,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2402092,293330,Vitória Da Conquista,BA,21,4,10,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2402394,291130,Gentio Do Ouro,BA,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2402556,293330,Vitória Da Conquista,BA,63,34,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2402564,293330,Vitória Da Conquista,BA,38,38,29,29,HOSPITAL ESPECIALIZADO,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
2402874,320010,Afonso Cláudio,ES,48,45,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2402882,320190,Domingos Martins,ES,85,76,0,0,HOSPITAL GERAL,FUNDACAO PRIVADA
2403242,320313,João Neiva,ES,44,28,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2403331,320506,Venda Nova do Imigrante,ES,65,49,13,3,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2407205,293330,Vitória Da Conquista,BA,68,32,12,3,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2407434,241100,Rodolfo Fernandes,RN,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2407566,240050,Alexandria,RN,38,38,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2407574,240050,Alexandria,RN,47,47,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2407582,240490,Itaú,RN,12,12,0,0,UNIDADE MISTA,MUNICIPIO
2407590,240690,Lucrécia,RN,10,10,0,0,HOSPITAL GERAL,MUNICIPIO
2407647,241060,Rafael Godeiro,RN,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2407663,240840,Olho-d'Água do Borges,RN,11,11,0,0,UNIDADE MISTA,MUNICIPIO
2407833,240145,Baraúna,RN,19,19,0,0,HOSPITAL GERAL,MUNICIPIO
2407841,240990,Pendências,RN,11,11,0,0,UNIDADE MISTA,MUNICIPIO
2407868,240940,Pau dos Ferros,RN,43,39,0,0,UNIDADE MISTA,ASSOCIACAO PRIVADA
2407884,241050,Rafael Fernandes,RN,8,8,0,0,UNIDADE MISTA,MUNICIPIO
2407930,241280,São Rafael,RN,14,14,1,1,HOSPITAL GERAL,MUNICIPIO
2407973,241460,Upanema,RN,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2408007,240430,Governador Dix-Sept Rosado,RN,12,12,0,0,UNIDADE MISTA,MUNICIPIO
2408023,240080,Angicos,RN,22,22,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2408082,241445,Triunfo Potiguar,RN,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2408139,240930,Patu,RN,28,23,0,0,HOSPITAL GERAL,MUNICIPIO
2408236,240810,Natal,RN,2,2,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2408252,240810,Natal,RN,58,53,20,14,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2408260,240810,Natal,RN,171,171,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2408325,240810,Natal,RN,8,4,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2408562,240810,Natal,RN,4,2,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2408570,240810,Natal,RN,89,85,51,46,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2408643,240810,Natal,RN,1,1,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2409003,240810,Natal,RN,48,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2409151,240810,Natal,RN,90,90,20,20,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2409186,240810,Natal,RN,220,160,0,0,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2409194,240810,Natal,RN,251,178,15,7,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2409208,240810,Natal,RN,25,25,41,41,HOSPITAL ESPECIALIZADO,AUTARQUIA FEDERAL
2409259,241475,Venha-Ver,RN,8,8,0,0,UNIDADE MISTA,MUNICIPIO
2409275,240940,Pau dos Ferros,RN,44,36,11,7,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2409283,240360,Extremoz,RN,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2409380,240600,José da Penha,RN,18,18,0,0,HOSPITAL GERAL,MUNICIPIO
2409399,241020,Portalegre,RN,27,27,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2409550,240090,Antônio Martins,RN,27,27,0,0,HOSPITAL GERAL,MUNICIPIO
2409658,240940,Pau dos Ferros,RN,12,9,0,0,UNIDADE MISTA,ASSOCIACAO PRIVADA
2409895,240560,Jardim de Piranhas,RN,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2409992,240250,Carnaubais,RN,17,17,0,0,HOSPITAL GERAL,MUNICIPIO
2410036,241415,Tenente Laurentino Cruz,RN,3,3,0,0,UNIDADE MISTA,MUNICIPIO
2410052,240340,Equador,RN,15,15,0,0,UNIDADE MISTA,MUNICIPIO
2410141,240230,Caraúbas,RN,26,26,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2410192,240370,Felipe Guerra,RN,13,13,0,0,UNIDADE MISTA,MUNICIPIO
2410206,240440,Grossos,RN,11,11,0,0,HOSPITAL GERAL,MUNICIPIO
2410214,240760,Messias Targino,RN,12,12,0,0,UNIDADE MISTA,MUNICIPIO
2410222,241335,Serra do Mel,RN,14,14,1,1,UNIDADE MISTA,MUNICIPIO
2410265,240800,Mossoró,RN,62,0,10,0,HOSPITAL ESPECIALIZADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
2410281,240800,Mossoró,RN,52,44,56,56,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2410338,240110,Areia Branca,RN,26,26,0,0,HOSPITAL GERAL,MUNICIPIO
2410362,240520,Janduís,RN,15,15,1,1,HOSPITAL GERAL,MUNICIPIO
2410389,240070,Alto do Rodrigues,RN,15,15,0,0,UNIDADE MISTA,MUNICIPIO
2410443,240100,Apodi,RN,52,52,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2410486,240020,Açu,RN,36,32,2,2,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2410834,420010,Abelardo Luz,SC,37,29,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2411164,421340,Ponte Serrada,SC,77,65,2,2,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2411245,421910,Vargeão,SC,20,17,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2411393,421950,Xanxerê,SC,135,108,29,26,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2411415,421970,Xaxim,SC,37,30,2,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2412241,291170,Guanambi,BA,18,6,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2412276,291180,Guaratinga,BA,26,26,0,0,HOSPITAL GERAL,MUNICIPIO
2412381,291120,Gandu,BA,35,35,0,0,HOSPITAL GERAL,MUNICIPIO
2412551,291200,Ibiassucê,BA,25,25,1,1,HOSPITAL GERAL,MUNICIPIO
2412713,291300,Ibitiara,BA,55,33,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2412845,291230,Ibicuí,BA,18,18,0,0,HOSPITAL GERAL,MUNICIPIO
2412985,291240,Ibipeba,BA,26,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2413043,291270,Ibirapitanga,BA,26,26,0,0,HOSPITAL GERAL,MUNICIPIO
2413051,291290,Ibirataia,BA,23,23,0,0,HOSPITAL GERAL,FUNDACAO PRIVADA
2413299,291345,Igrapiúna,BA,6,6,0,0,HOSPITAL GERAL,MUNICIPIO
2413450,291350,Iguaí,BA,30,30,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2413469,291350,Iguaí,BA,41,32,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2413507,291500,Itaeté,BA,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2413663,291420,Irajuba,BA,24,24,0,0,HOSPITAL GERAL,MUNICIPIO
2413671,291450,Irará,BA,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2413922,290340,Belmonte,BA,32,32,1,1,HOSPITAL GERAL,MUNICIPIO
2414058,291535,Itaguaçu Da Bahia,BA,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2414074,291540,Itaju Do Colônia,BA,9,9,0,0,UNIDADE MISTA,MUNICIPIO
2414244,290100,Amargosa,BA,42,42,1,1,HOSPITAL GERAL,MUNICIPIO
2414465,291580,Itambé,BA,39,39,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2414651,291630,Itapebi,BA,9,9,0,0,HOSPITAL GERAL,MUNICIPIO
2414848,230560,Independência,CE,14,14,0,0,UNIDADE MISTA,MUNICIPIO
2414864,230860,Monsenhor Tabosa,CE,41,41,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2414872,230590,Ipueiras,CE,34,34,0,0,HOSPITAL GERAL,MUNICIPIO
2414996,230125,Ararendá,CE,16,16,0,0,UNIDADE MISTA,MUNICIPIO
2415461,230420,Crato,CE,137,0,5,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
